"Sample","Dilution","Count","CFU_Count","Cq","Quantity","CFU_TaqMan"
"AM_91224_S_9","N_4.1",NA,720000,NA,0,0
"AM_91224_S_9","N_4.2",NA,720000,35.8357542933467,0.0267902724923381,72860.573723932
"AM_91224_S_9","N_4.2",NA,720000,NA,0,0
"AM_91224_S_9","N_4.2",NA,720000,NA,0,0
"AM_91224_S_9","N_2",27,720000,35.8357542933467,0.0267902724923381,72860.573723932
"AM_91224_S_9","N_2",27,720000,NA,0,0
"AM_91224_S_9","N_2",27,720000,NA,0,0
"AM_91224_S_9","N_2.1",24,720000,35.8357542933467,0.0267902724923381,72860.573723932
"AM_91224_S_9","N_2.1",24,720000,NA,0,0
"AM_91224_S_9","N_2.1",24,720000,NA,0,0
"AM_91224_S_9","N_2.2",19,720000,35.8357542933467,0.0267902724923381,72860.573723932
"AM_91224_S_9","N_2.2",19,720000,NA,0,0
"AM_91224_S_9","N_2.2",19,720000,NA,0,0
"AM_91224_S_10","N_4",NA,720000,NA,0,0
"AM_91224_S_10","N_4",NA,720000,NA,0,0
"AM_91224_S_10","N_4",NA,720000,34.6468309325969,0.0521862215193868,141929.054341428
"AM_91224_S_10","N_4.1",NA,720000,NA,0,0
"AM_91224_S_10","N_4.1",NA,720000,NA,0,0
"AM_91224_S_10","N_4.1",NA,720000,34.6468309325969,0.0521862215193868,141929.054341428
"AM_91224_S_10","N_4.2",NA,720000,NA,0,0
"AM_91224_S_10","N_4.2",NA,720000,NA,0,0
"AM_91224_S_10","N_4.2",NA,720000,34.6468309325969,0.0521862215193868,141929.054341428
"AM_91224_S_10","N_2",1.6,720000,NA,0,0
"AM_91224_S_10","N_2",1.6,720000,NA,0,0
"AM_91224_S_10","N_2",1.6,720000,34.6468309325969,0.0521862215193868,141929.054341428
"AM_91224_S_10","N_2.1",1.9,720000,NA,0,0
"AM_91224_S_10","N_2.1",1.9,720000,NA,0,0
"AM_91224_S_10","N_2.1",1.9,720000,34.6468309325969,0.0521862215193868,141929.054341428
"AM_91224_S_10","N_2.2",2.4,720000,NA,0,0
"AM_91224_S_10","N_2.2",2.4,720000,NA,0,0
"AM_91224_S_10","N_2.2",2.4,720000,34.6468309325969,0.0521862215193868,141929.054341428
"AM_91224_S_11","N_4",NA,720000,NA,0,0
"AM_91224_S_11","N_4",NA,720000,NA,0,0
"AM_91224_S_11","N_4",NA,720000,34.6339546135356,0.052564442,142957.687447699
"AM_91224_S_11","N_4.1",NA,720000,NA,0,0
"AM_91224_S_11","N_4.1",NA,720000,NA,0,0
"AM_91224_S_11","N_4.1",NA,720000,34.6339546135356,0.052564442,142957.687447699
"AM_91224_S_11","N_4.2",NA,720000,NA,0,0
"AM_91224_S_11","N_4.2",NA,720000,NA,0,0
"AM_91224_S_11","N_4.2",NA,720000,34.6339546135356,0.052564442,142957.687447699
"AM_91224_S_11","N_2",0.1,720000,NA,0,0
"AM_91224_S_11","N_2",0.1,720000,NA,0,0
"AM_91224_S_11","N_2",0.1,720000,34.6339546135356,0.052564442,142957.687447699
"AM_91224_S_11","N_2.1",0.3,720000,NA,0,0
"AM_91224_S_11","N_2.1",0.3,720000,NA,0,0
"AM_91224_S_11","N_2.1",0.3,720000,34.6339546135356,0.052564442,142957.687447699
"AM_91224_S_11","N_2.2",0.1,720000,NA,0,0
"AM_91224_S_11","N_2.2",0.1,720000,NA,0,0
"AM_91224_S_11","N_2.2",0.1,720000,34.6339546135356,0.052564442,142957.687447699
"AM_91224_S_12","N_4",NA,720000,35.3655230513546,0.034874537,94847.0671548117
"AM_91224_S_12","N_4",NA,720000,NA,0,0
"AM_91224_S_12","N_4",NA,720000,NA,0,0
"AM_91224_S_12","N_4.1",NA,720000,35.3655230513546,0.034874537,94847.0671548117
"AM_91224_S_12","N_4.1",NA,720000,NA,0,0
"AM_91224_S_12","N_4.1",NA,720000,NA,0,0
"AM_91224_S_12","N_4.2",NA,720000,35.3655230513546,0.034874537,94847.0671548117
"AM_91224_S_12","N_4.2",NA,720000,NA,0,0
"AM_91224_S_12","N_4.2",NA,720000,NA,0,0
"AM_91224_S_12","N_2",18,720000,35.3655230513546,0.034874537,94847.0671548117
"AM_91224_S_12","N_2",18,720000,NA,0,0
"AM_91224_S_12","N_2",18,720000,NA,0,0
"AM_91224_S_12","N_2.1",32,720000,35.3655230513546,0.034874537,94847.0671548117
"AM_91224_S_12","N_2.1",32,720000,NA,0,0
"AM_91224_S_12","N_2.1",32,720000,NA,0,0
"AM_91224_S_12","N_2.2",35,720000,35.3655230513546,0.034874537,94847.0671548117
"AM_91224_S_12","N_2.2",35,720000,NA,0,0
"AM_91224_S_12","N_2.2",35,720000,NA,0,0
"AM_21425_1","N1",NA,NA,36.2087137953251,0.0319810022717702,86977.6212412161
"AM_21425_1","N1.1",NA,NA,36.2087137953251,0.0319810022717702,86977.6212412161
"AM_21425_1","N1.2",NA,NA,36.2087137953251,0.0319810022717702,86977.6212412161
"AM_21425_1","N2",NA,NA,36.2087137953251,0.0319810022717702,86977.6212412161
"AM_21425_1","N2.1",NA,NA,36.2087137953251,0.0319810022717702,86977.6212412161
"AM_21425_1","N2.2",NA,NA,36.2087137953251,0.0319810022717702,86977.6212412161
"AM_21425_1","N3",6,NA,36.2087137953251,0.0319810022717702,86977.6212412161
"AM_21425_1","N3.1",6,NA,36.2087137953251,0.0319810022717702,86977.6212412161
"AM_21425_1","N3.2",5,NA,36.2087137953251,0.0319810022717702,86977.6212412161
"AM_21425_1","N1",NA,NA,NA,0,0
"AM_21425_1","N1.1",NA,NA,NA,0,0
"AM_21425_1","N1.2",NA,NA,NA,0,0
"AM_21425_1","N2",NA,NA,NA,0,0
"AM_21425_1","N2.1",NA,NA,NA,0,0
"AM_21425_1","N2.2",NA,NA,NA,0,0
"AM_21425_1","N3",6,NA,NA,0,0
"AM_21425_1","N3.1",6,NA,NA,0,0
"AM_21425_1","N3.2",5,NA,NA,0,0
"AM_21425_1","N1",NA,NA,35.7266618008414,0.041476364,112801.826778243
"AM_21425_1","N1.1",NA,NA,35.7266618008414,0.041476364,112801.826778243
"AM_21425_1","N1.2",NA,NA,35.7266618008414,0.041476364,112801.826778243
"AM_21425_1","N2",NA,NA,35.7266618008414,0.041476364,112801.826778243
"AM_21425_1","N2.1",NA,NA,35.7266618008414,0.041476364,112801.826778243
"AM_21425_1","N2.2",NA,NA,35.7266618008414,0.041476364,112801.826778243
"AM_21425_1","N3",6,NA,35.7266618008414,0.041476364,112801.826778243
"AM_21425_1","N3.1",6,NA,35.7266618008414,0.041476364,112801.826778243
"AM_21425_1","N3.2",5,NA,35.7266618008414,0.041476364,112801.826778243
"AM_21425_10","N1",29,NA,NA,0,0
"AM_21425_10","N1.1",36,NA,NA,0,0
"AM_21425_10","N1.2",35,NA,NA,0,0
"AM_21425_10","N2",NA,NA,NA,0,0
"AM_21425_10","N2.1",NA,NA,NA,0,0
"AM_21425_10","N2.2",NA,NA,NA,0,0
"AM_21425_10","N3",NA,NA,NA,0,0
"AM_21425_10","N3.1",NA,NA,NA,0,0
"AM_21425_10","N3.2",NA,NA,NA,0,0
"AM_21425_10","N1",29,NA,34.6766405005689,0.073070463,198727.200627615
"AM_21425_10","N1.1",36,NA,34.6766405005689,0.073070463,198727.200627615
"AM_21425_10","N1.2",35,NA,34.6766405005689,0.073070463,198727.200627615
"AM_21425_10","N2",NA,NA,34.6766405005689,0.073070463,198727.200627615
"AM_21425_10","N2.1",NA,NA,34.6766405005689,0.073070463,198727.200627615
"AM_21425_10","N2.2",NA,NA,34.6766405005689,0.073070463,198727.200627615
"AM_21425_10","N3",NA,NA,34.6766405005689,0.073070463,198727.200627615
"AM_21425_10","N3.1",NA,NA,34.6766405005689,0.073070463,198727.200627615
"AM_21425_10","N3.2",NA,NA,34.6766405005689,0.073070463,198727.200627615
"AM_21425_10","N1",29,NA,NA,0,0
"AM_21425_10","N1.1",36,NA,NA,0,0
"AM_21425_10","N1.2",35,NA,NA,0,0
"AM_21425_10","N2",NA,NA,NA,0,0
"AM_21425_10","N2.1",NA,NA,NA,0,0
"AM_21425_10","N2.2",NA,NA,NA,0,0
"AM_21425_10","N3",NA,NA,NA,0,0
"AM_21425_10","N3.1",NA,NA,NA,0,0
"AM_21425_10","N3.2",NA,NA,NA,0,0
"AM_21425_11","N1",NA,NA,NA,0,0
"AM_21425_11","N1.1",NA,NA,NA,0,0
"AM_21425_11","N1.2",NA,NA,NA,0,0
"AM_21425_11","N2",11,NA,NA,0,0
"AM_21425_11","N2.1",5,NA,NA,0,0
"AM_21425_11","N2.2",4,NA,NA,0,0
"AM_21425_11","N3",NA,NA,NA,0,0
"AM_21425_11","N3.1",NA,NA,NA,0,0
"AM_21425_11","N3.2",NA,NA,NA,0,0
"AM_21425_11","N1",NA,NA,38.90967632,0.007451767,20266.3119246862
"AM_21425_11","N1.1",NA,NA,38.90967632,0.007451767,20266.3119246862
"AM_21425_11","N1.2",NA,NA,38.90967632,0.007451767,20266.3119246862
"AM_21425_11","N2",11,NA,38.90967632,0.007451767,20266.3119246862
"AM_21425_11","N2.1",5,NA,38.90967632,0.007451767,20266.3119246862
"AM_21425_11","N2.2",4,NA,38.90967632,0.007451767,20266.3119246862
"AM_21425_11","N3",NA,NA,38.90967632,0.007451767,20266.3119246862
"AM_21425_11","N3.1",NA,NA,38.90967632,0.007451767,20266.3119246862
"AM_21425_11","N3.2",NA,NA,38.90967632,0.007451767,20266.3119246862
"AM_21425_11","N1",NA,NA,39.0744274180096,0.006818211,18543.2516736402
"AM_21425_11","N1.1",NA,NA,39.0744274180096,0.006818211,18543.2516736402
"AM_21425_11","N1.2",NA,NA,39.0744274180096,0.006818211,18543.2516736402
"AM_21425_11","N2",11,NA,39.0744274180096,0.006818211,18543.2516736402
"AM_21425_11","N2.1",5,NA,39.0744274180096,0.006818211,18543.2516736402
"AM_21425_11","N2.2",4,NA,39.0744274180096,0.006818211,18543.2516736402
"AM_21425_11","N3",NA,NA,39.0744274180096,0.006818211,18543.2516736402
"AM_21425_11","N3.1",NA,NA,39.0744274180096,0.006818211,18543.2516736402
"AM_21425_11","N3.2",NA,NA,39.0744274180096,0.006818211,18543.2516736402
"AM_21425_12","N1",9,NA,35.6309161371033,0.0436743748882408,118779.680658395
"AM_21425_12","N1.1",9,NA,35.6309161371033,0.0436743748882408,118779.680658395
"AM_21425_12","N1.2",11,NA,35.6309161371033,0.0436743748882408,118779.680658395
"AM_21425_12","N2",NA,NA,35.6309161371033,0.0436743748882408,118779.680658395
"AM_21425_12","N2.1",NA,NA,35.6309161371033,0.0436743748882408,118779.680658395
"AM_21425_12","N2.2",NA,NA,35.6309161371033,0.0436743748882408,118779.680658395
"AM_21425_12","N3",NA,NA,35.6309161371033,0.0436743748882408,118779.680658395
"AM_21425_12","N3.1",NA,NA,35.6309161371033,0.0436743748882408,118779.680658395
"AM_21425_12","N3.2",NA,NA,35.6309161371033,0.0436743748882408,118779.680658395
"AM_21425_12","N1",9,NA,35.132551064276,0.057142105,155407.398535565
"AM_21425_12","N1.1",9,NA,35.132551064276,0.057142105,155407.398535565
"AM_21425_12","N1.2",11,NA,35.132551064276,0.057142105,155407.398535565
"AM_21425_12","N2",NA,NA,35.132551064276,0.057142105,155407.398535565
"AM_21425_12","N2.1",NA,NA,35.132551064276,0.057142105,155407.398535565
"AM_21425_12","N2.2",NA,NA,35.132551064276,0.057142105,155407.398535565
"AM_21425_12","N3",NA,NA,35.132551064276,0.057142105,155407.398535565
"AM_21425_12","N3.1",NA,NA,35.132551064276,0.057142105,155407.398535565
"AM_21425_12","N3.2",NA,NA,35.132551064276,0.057142105,155407.398535565
"AM_21425_12","N1",9,NA,NA,0,0
"AM_21425_12","N1.1",9,NA,NA,0,0
"AM_21425_12","N1.2",11,NA,NA,0,0
"AM_21425_12","N2",NA,NA,NA,0,0
"AM_21425_12","N2.1",NA,NA,NA,0,0
"AM_21425_12","N2.2",NA,NA,NA,0,0
"AM_21425_12","N3",NA,NA,NA,0,0
"AM_21425_12","N3.1",NA,NA,NA,0,0
"AM_21425_12","N3.2",NA,NA,NA,0,0
"AM_21425_13","N1",NA,NA,36.9984530016421,0.020888894,56810.79958159
"AM_21425_13","N1.1",NA,NA,36.9984530016421,0.020888894,56810.79958159
"AM_21425_13","N1.2",NA,NA,36.9984530016421,0.020888894,56810.79958159
"AM_21425_13","N2",15,NA,36.9984530016421,0.020888894,56810.79958159
"AM_21425_13","N2.1",20,NA,36.9984530016421,0.020888894,56810.79958159
"AM_21425_13","N2.2",20,NA,36.9984530016421,0.020888894,56810.79958159
"AM_21425_13","N3",NA,NA,36.9984530016421,0.020888894,56810.79958159
"AM_21425_13","N3.1",NA,NA,36.9984530016421,0.020888894,56810.79958159
"AM_21425_13","N3.2",NA,NA,36.9984530016421,0.020888894,56810.79958159
"AM_21425_13","N1",NA,NA,NA,0,0
"AM_21425_13","N1.1",NA,NA,NA,0,0
"AM_21425_13","N1.2",NA,NA,NA,0,0
"AM_21425_13","N2",15,NA,NA,0,0
"AM_21425_13","N2.1",20,NA,NA,0,0
"AM_21425_13","N2.2",20,NA,NA,0,0
"AM_21425_13","N3",NA,NA,NA,0,0
"AM_21425_13","N3.1",NA,NA,NA,0,0
"AM_21425_13","N3.2",NA,NA,NA,0,0
"AM_21425_13","N1",NA,NA,35.3651782684251,0.0504044797520282,137083.313133131
"AM_21425_13","N1.1",NA,NA,35.3651782684251,0.0504044797520282,137083.313133131
"AM_21425_13","N1.2",NA,NA,35.3651782684251,0.0504044797520282,137083.313133131
"AM_21425_13","N2",15,NA,35.3651782684251,0.0504044797520282,137083.313133131
"AM_21425_13","N2.1",20,NA,35.3651782684251,0.0504044797520282,137083.313133131
"AM_21425_13","N2.2",20,NA,35.3651782684251,0.0504044797520282,137083.313133131
"AM_21425_13","N3",NA,NA,35.3651782684251,0.0504044797520282,137083.313133131
"AM_21425_13","N3.1",NA,NA,35.3651782684251,0.0504044797520282,137083.313133131
"AM_21425_13","N3.2",NA,NA,35.3651782684251,0.0504044797520282,137083.313133131
"AM_21425_14","N1",NA,NA,NA,0,0
"AM_21425_14","N1.1",NA,NA,NA,0,0
"AM_21425_14","N1.2",NA,NA,NA,0,0
"AM_21425_14","N2",6,NA,NA,0,0
"AM_21425_14","N2.1",6,NA,NA,0,0
"AM_21425_14","N2.2",5,NA,NA,0,0
"AM_21425_14","N3",NA,NA,NA,0,0
"AM_21425_14","N3.1",NA,NA,NA,0,0
"AM_21425_14","N3.2",NA,NA,NA,0,0
"AM_21425_14","N1",NA,NA,NA,0,0
"AM_21425_14","N1.1",NA,NA,NA,0,0
"AM_21425_14","N1.2",NA,NA,NA,0,0
"AM_21425_14","N2",6,NA,NA,0,0
"AM_21425_14","N2.1",6,NA,NA,0,0
"AM_21425_14","N2.2",5,NA,NA,0,0
"AM_21425_14","N3",NA,NA,NA,0,0
"AM_21425_14","N3.1",NA,NA,NA,0,0
"AM_21425_14","N3.2",NA,NA,NA,0,0
"AM_21425_14","N1",NA,NA,NA,0,0
"AM_21425_14","N1.1",NA,NA,NA,0,0
"AM_21425_14","N1.2",NA,NA,NA,0,0
"AM_21425_14","N2",6,NA,NA,0,0
"AM_21425_14","N2.1",6,NA,NA,0,0
"AM_21425_14","N2.2",5,NA,NA,0,0
"AM_21425_14","N3",NA,NA,NA,0,0
"AM_21425_14","N3.1",NA,NA,NA,0,0
"AM_21425_14","N3.2",NA,NA,NA,0,0
"AM_21425_15","N1",NA,NA,34.1566480958217,0.096724625,263058.603556485
"AM_21425_15","N1.1",NA,NA,34.1566480958217,0.096724625,263058.603556485
"AM_21425_15","N1.2",NA,NA,34.1566480958217,0.096724625,263058.603556485
"AM_21425_15","N2",14,NA,34.1566480958217,0.096724625,263058.603556485
"AM_21425_15","N2.1",15,NA,34.1566480958217,0.096724625,263058.603556485
"AM_21425_15","N2.2",10,NA,34.1566480958217,0.096724625,263058.603556485
"AM_21425_15","N3",NA,NA,34.1566480958217,0.096724625,263058.603556485
"AM_21425_15","N3.1",NA,NA,34.1566480958217,0.096724625,263058.603556485
"AM_21425_15","N3.2",NA,NA,34.1566480958217,0.096724625,263058.603556485
"AM_21425_15","N1",NA,NA,36.2549595498896,0.0311932165863796,84835.1078709069
"AM_21425_15","N1.1",NA,NA,36.2549595498896,0.0311932165863796,84835.1078709069
"AM_21425_15","N1.2",NA,NA,36.2549595498896,0.0311932165863796,84835.1078709069
"AM_21425_15","N2",14,NA,36.2549595498896,0.0311932165863796,84835.1078709069
"AM_21425_15","N2.1",15,NA,36.2549595498896,0.0311932165863796,84835.1078709069
"AM_21425_15","N2.2",10,NA,36.2549595498896,0.0311932165863796,84835.1078709069
"AM_21425_15","N3",NA,NA,36.2549595498896,0.0311932165863796,84835.1078709069
"AM_21425_15","N3.1",NA,NA,36.2549595498896,0.0311932165863796,84835.1078709069
"AM_21425_15","N3.2",NA,NA,36.2549595498896,0.0311932165863796,84835.1078709069
"AM_21425_15","N1",NA,NA,33.857259706957,0.113674037508701,309155.332136635
"AM_21425_15","N1.1",NA,NA,33.857259706957,0.113674037508701,309155.332136635
"AM_21425_15","N1.2",NA,NA,33.857259706957,0.113674037508701,309155.332136635
"AM_21425_15","N2",14,NA,33.857259706957,0.113674037508701,309155.332136635
"AM_21425_15","N2.1",15,NA,33.857259706957,0.113674037508701,309155.332136635
"AM_21425_15","N2.2",10,NA,33.857259706957,0.113674037508701,309155.332136635
"AM_21425_15","N3",NA,NA,33.857259706957,0.113674037508701,309155.332136635
"AM_21425_15","N3.1",NA,NA,33.857259706957,0.113674037508701,309155.332136635
"AM_21425_15","N3.2",NA,NA,33.857259706957,0.113674037508701,309155.332136635
"AM_21425_16","N1",34,NA,NA,0,0
"AM_21425_16","N1.1",18,NA,NA,0,0
"AM_21425_16","N1.2",23,NA,NA,0,0
"AM_21425_16","N2",NA,NA,NA,0,0
"AM_21425_16","N2.1",NA,NA,NA,0,0
"AM_21425_16","N2.2",NA,NA,NA,0,0
"AM_21425_16","N3",NA,NA,NA,0,0
"AM_21425_16","N3.1",NA,NA,NA,0,0
"AM_21425_16","N3.2",NA,NA,NA,0,0
"AM_21425_16","N1",34,NA,38.9864330959124,0.007149586,19444.4807531381
"AM_21425_16","N1.1",18,NA,38.9864330959124,0.007149586,19444.4807531381
"AM_21425_16","N1.2",23,NA,38.9864330959124,0.007149586,19444.4807531381
"AM_21425_16","N2",NA,NA,38.9864330959124,0.007149586,19444.4807531381
"AM_21425_16","N2.1",NA,NA,38.9864330959124,0.007149586,19444.4807531381
"AM_21425_16","N2.2",NA,NA,38.9864330959124,0.007149586,19444.4807531381
"AM_21425_16","N3",NA,NA,38.9864330959124,0.007149586,19444.4807531381
"AM_21425_16","N3.1",NA,NA,38.9864330959124,0.007149586,19444.4807531381
"AM_21425_16","N3.2",NA,NA,38.9864330959124,0.007149586,19444.4807531381
"AM_21425_16","N1",34,NA,36.0975305816002,0.033957363,92352.6608786611
"AM_21425_16","N1.1",18,NA,36.0975305816002,0.033957363,92352.6608786611
"AM_21425_16","N1.2",23,NA,36.0975305816002,0.033957363,92352.6608786611
"AM_21425_16","N2",NA,NA,36.0975305816002,0.033957363,92352.6608786611
"AM_21425_16","N2.1",NA,NA,36.0975305816002,0.033957363,92352.6608786611
"AM_21425_16","N2.2",NA,NA,36.0975305816002,0.033957363,92352.6608786611
"AM_21425_16","N3",NA,NA,36.0975305816002,0.033957363,92352.6608786611
"AM_21425_16","N3.1",NA,NA,36.0975305816002,0.033957363,92352.6608786611
"AM_21425_16","N3.2",NA,NA,36.0975305816002,0.033957363,92352.6608786611
"AM_21425_2","N1",NA,NA,NA,0,0
"AM_21425_2","N1.1",NA,NA,NA,0,0
"AM_21425_2","N1.2",NA,NA,NA,0,0
"AM_21425_2","N2",8,NA,NA,0,0
"AM_21425_2","N2.1",12,NA,NA,0,0
"AM_21425_2","N2.2",14,NA,NA,0,0
"AM_21425_2","N3",NA,NA,NA,0,0
"AM_21425_2","N3.1",NA,NA,NA,0,0
"AM_21425_2","N3.2",NA,NA,NA,0,0
"AM_21425_2","N1",NA,NA,NA,0,0
"AM_21425_2","N1.1",NA,NA,NA,0,0
"AM_21425_2","N1.2",NA,NA,NA,0,0
"AM_21425_2","N2",8,NA,NA,0,0
"AM_21425_2","N2.1",12,NA,NA,0,0
"AM_21425_2","N2.2",14,NA,NA,0,0
"AM_21425_2","N3",NA,NA,NA,0,0
"AM_21425_2","N3.1",NA,NA,NA,0,0
"AM_21425_2","N3.2",NA,NA,NA,0,0
"AM_21425_2","N1",NA,NA,NA,0,0
"AM_21425_2","N1.1",NA,NA,NA,0,0
"AM_21425_2","N1.2",NA,NA,NA,0,0
"AM_21425_2","N2",8,NA,NA,0,0
"AM_21425_2","N2.1",12,NA,NA,0,0
"AM_21425_2","N2.2",14,NA,NA,0,0
"AM_21425_2","N3",NA,NA,NA,0,0
"AM_21425_2","N3.1",NA,NA,NA,0,0
"AM_21425_2","N3.2",NA,NA,NA,0,0
"AM_21425_3","N1",NA,NA,34.8630385239535,0.066081941,179720.760041841
"AM_21425_3","N1.1",NA,NA,34.8630385239535,0.066081941,179720.760041841
"AM_21425_3","N1.2",NA,NA,34.8630385239535,0.066081941,179720.760041841
"AM_21425_3","N2",45,NA,34.8630385239535,0.066081941,179720.760041841
"AM_21425_3","N2.1",20,NA,34.8630385239535,0.066081941,179720.760041841
"AM_21425_3","N2.2",20,NA,34.8630385239535,0.066081941,179720.760041841
"AM_21425_3","N3",NA,NA,34.8630385239535,0.066081941,179720.760041841
"AM_21425_3","N3.1",NA,NA,34.8630385239535,0.066081941,179720.760041841
"AM_21425_3","N3.2",NA,NA,34.8630385239535,0.066081941,179720.760041841
"AM_21425_3","N1",NA,NA,35.8053982325313,0.039751968,108112.046861925
"AM_21425_3","N1.1",NA,NA,35.8053982325313,0.039751968,108112.046861925
"AM_21425_3","N1.2",NA,NA,35.8053982325313,0.039751968,108112.046861925
"AM_21425_3","N2",45,NA,35.8053982325313,0.039751968,108112.046861925
"AM_21425_3","N2.1",20,NA,35.8053982325313,0.039751968,108112.046861925
"AM_21425_3","N2.2",20,NA,35.8053982325313,0.039751968,108112.046861925
"AM_21425_3","N3",NA,NA,35.8053982325313,0.039751968,108112.046861925
"AM_21425_3","N3.1",NA,NA,35.8053982325313,0.039751968,108112.046861925
"AM_21425_3","N3.2",NA,NA,35.8053982325313,0.039751968,108112.046861925
"AM_21425_3","N1",NA,NA,35.8886552225328,0.0380064908859208,103364.933371751
"AM_21425_3","N1.1",NA,NA,35.8886552225328,0.0380064908859208,103364.933371751
"AM_21425_3","N1.2",NA,NA,35.8886552225328,0.0380064908859208,103364.933371751
"AM_21425_3","N2",45,NA,35.8886552225328,0.0380064908859208,103364.933371751
"AM_21425_3","N2.1",20,NA,35.8886552225328,0.0380064908859208,103364.933371751
"AM_21425_3","N2.2",20,NA,35.8886552225328,0.0380064908859208,103364.933371751
"AM_21425_3","N3",NA,NA,35.8886552225328,0.0380064908859208,103364.933371751
"AM_21425_3","N3.1",NA,NA,35.8886552225328,0.0380064908859208,103364.933371751
"AM_21425_3","N3.2",NA,NA,35.8886552225328,0.0380064908859208,103364.933371751
"AM_21425_4","N1",NA,NA,36.5068329838008,0.0272310958187153,74059.4656157528
"AM_21425_4","N1.1",NA,NA,36.5068329838008,0.0272310958187153,74059.4656157528
"AM_21425_4","N1.2",NA,NA,36.5068329838008,0.0272310958187153,74059.4656157528
"AM_21425_4","N2",3,NA,36.5068329838008,0.0272310958187153,74059.4656157528
"AM_21425_4","N2.1",6,NA,36.5068329838008,0.0272310958187153,74059.4656157528
"AM_21425_4","N2.2",4,NA,36.5068329838008,0.0272310958187153,74059.4656157528
"AM_21425_4","N3",NA,NA,36.5068329838008,0.0272310958187153,74059.4656157528
"AM_21425_4","N3.1",NA,NA,36.5068329838008,0.0272310958187153,74059.4656157528
"AM_21425_4","N3.2",NA,NA,36.5068329838008,0.0272310958187153,74059.4656157528
"AM_21425_4","N1",NA,NA,NA,0,0
"AM_21425_4","N1.1",NA,NA,NA,0,0
"AM_21425_4","N1.2",NA,NA,NA,0,0
"AM_21425_4","N2",3,NA,NA,0,0
"AM_21425_4","N2.1",6,NA,NA,0,0
"AM_21425_4","N2.2",4,NA,NA,0,0
"AM_21425_4","N3",NA,NA,NA,0,0
"AM_21425_4","N3.1",NA,NA,NA,0,0
"AM_21425_4","N3.2",NA,NA,NA,0,0
"AM_21425_4","N1",NA,NA,38.5884837204972,0.00886116,24099.3891213389
"AM_21425_4","N1.1",NA,NA,38.5884837204972,0.00886116,24099.3891213389
"AM_21425_4","N1.2",NA,NA,38.5884837204972,0.00886116,24099.3891213389
"AM_21425_4","N2",3,NA,38.5884837204972,0.00886116,24099.3891213389
"AM_21425_4","N2.1",6,NA,38.5884837204972,0.00886116,24099.3891213389
"AM_21425_4","N2.2",4,NA,38.5884837204972,0.00886116,24099.3891213389
"AM_21425_4","N3",NA,NA,38.5884837204972,0.00886116,24099.3891213389
"AM_21425_4","N3.1",NA,NA,38.5884837204972,0.00886116,24099.3891213389
"AM_21425_4","N3.2",NA,NA,38.5884837204972,0.00886116,24099.3891213389
"AM_21425_5","N1",NA,NA,39.7837071135356,0.004650926,12648.9619246862
"AM_21425_5","N1.1",NA,NA,39.7837071135356,0.004650926,12648.9619246862
"AM_21425_5","N1.2",NA,NA,39.7837071135356,0.004650926,12648.9619246862
"AM_21425_5","N2",23,NA,39.7837071135356,0.004650926,12648.9619246862
"AM_21425_5","N2.1",13,NA,39.7837071135356,0.004650926,12648.9619246862
"AM_21425_5","N2.2",13,NA,39.7837071135356,0.004650926,12648.9619246862
"AM_21425_5","N3",NA,NA,39.7837071135356,0.004650926,12648.9619246862
"AM_21425_5","N3.1",NA,NA,39.7837071135356,0.004650926,12648.9619246862
"AM_21425_5","N3.2",NA,NA,39.7837071135356,0.004650926,12648.9619246862
"AM_21425_5","N1",NA,NA,37.6364349362885,0.0148075823948277,40271.6676009958
"AM_21425_5","N1.1",NA,NA,37.6364349362885,0.0148075823948277,40271.6676009958
"AM_21425_5","N1.2",NA,NA,37.6364349362885,0.0148075823948277,40271.6676009958
"AM_21425_5","N2",23,NA,37.6364349362885,0.0148075823948277,40271.6676009958
"AM_21425_5","N2.1",13,NA,37.6364349362885,0.0148075823948277,40271.6676009958
"AM_21425_5","N2.2",13,NA,37.6364349362885,0.0148075823948277,40271.6676009958
"AM_21425_5","N3",NA,NA,37.6364349362885,0.0148075823948277,40271.6676009958
"AM_21425_5","N3.1",NA,NA,37.6364349362885,0.0148075823948277,40271.6676009958
"AM_21425_5","N3.2",NA,NA,37.6364349362885,0.0148075823948277,40271.6676009958
"AM_21425_5","N1",NA,NA,NA,0,0
"AM_21425_5","N1.1",NA,NA,NA,0,0
"AM_21425_5","N1.2",NA,NA,NA,0,0
"AM_21425_5","N2",23,NA,NA,0,0
"AM_21425_5","N2.1",13,NA,NA,0,0
"AM_21425_5","N2.2",13,NA,NA,0,0
"AM_21425_5","N3",NA,NA,NA,0,0
"AM_21425_5","N3.1",NA,NA,NA,0,0
"AM_21425_5","N3.2",NA,NA,NA,0,0
"AM_21425_6","N1",NA,NA,35.5406757371646,0.045852524,124703.517154812
"AM_21425_6","N1.1",NA,NA,35.5406757371646,0.045852524,124703.517154812
"AM_21425_6","N1.2",NA,NA,35.5406757371646,0.045852524,124703.517154812
"AM_21425_6","N2",8,NA,35.5406757371646,0.045852524,124703.517154812
"AM_21425_6","N2.1",20,NA,35.5406757371646,0.045852524,124703.517154812
"AM_21425_6","N2.2",9,NA,35.5406757371646,0.045852524,124703.517154812
"AM_21425_6","N3",NA,NA,35.5406757371646,0.045852524,124703.517154812
